# Outer iteration , resolution , Inner iteration , delta_J , delta_Jb , delta_Jo, sqrt(rho), beta
 1  8   0  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1  8   1 -0.14779289E-11  0.00000000E+00 -0.14779289E-11 -0.37516656E-11 -0.21955094E-17
 1  8   2 -0.18758328E-11  0.79936058E-14 -0.18758328E-11 -0.51159077E-12 -0.10408341E-16
 1  8   3 -0.25579538E-12 -0.17763568E-14 -0.25579538E-12 -0.67501560E-13 -0.66786854E-16
 1  8   4  0.00000000E+00 -0.26645353E-14  0.00000000E+00  0.52700899E-13  0.17589147E-15
 1  8   5 -0.13358203E-11  0.88817842E-14 -0.13358203E-11  0.11390964E-12  0.75366796E-13
 1  8   6  0.58832939E-11 -0.17763568E-14  0.58832939E-11  0.13095816E-12  0.60440496E-11
 2  4   0 -0.28033921E+06 -0.50834955E+01 -0.28033412E+06 -0.92530053E+04 -0.92530053E+04
 2  4   1 -0.13177979E+03  0.19505401E-01 -0.13179930E+03 -0.98805383E+02  0.16697673E-03
 2  4   2 -0.26588193E+02  0.44578556E-02 -0.26592651E+02 -0.46984531E+02 -0.35454073E-02
 2  4   3 -0.53188337E-01 -0.72059582E-03 -0.52467741E-01 -0.14577800E+01 -0.24520181E-04
 2  4   4 -0.96267047E-03  0.41757337E-05 -0.96684621E-03 -0.17729173E-01 -0.17217824E-06
 2  4   5 -0.57380063E-05 -0.27518553E-07 -0.57104878E-05 -0.20156993E-03 -0.30058575E-05
 2  4   6  0.37682867E-07 -0.50391691E-10  0.37733258E-07 -0.14296998E-05  0.12962807E-04
 3  2   0 -0.30818784E+06 -0.10813508E+02 -0.30817702E+06 -0.12988450E+05 -0.12988450E+05
 3  2   1 -0.31903250E+03 -0.92344119E-01 -0.31894015E+03 -0.54958356E+03 -0.90347578E-04
 3  2   2 -0.38035973E+02 -0.53848338E-01 -0.37982124E+02 -0.41530060E+03 -0.53274939E-01
 3  2   3 -0.38954700E-01  0.11951547E-02 -0.40149855E-01 -0.30036245E+01  0.13026917E-01
 3  2   4  0.13373852E-03 -0.13832614E-04  0.14757113E-03 -0.36868637E-01  0.82829554E-05
 3  2   5 -0.42230778E-05  0.52136130E-07 -0.42752139E-05 -0.32100440E-03  0.12729541E-04
 3  2   6 -0.45051991E-07  0.10518875E-09 -0.45157194E-07 -0.48617093E-05 -0.23692681E-05
 4  1   0 -0.28053357E+06 -0.22366794E+02 -0.28051121E+06 -0.17013525E+05 -0.17013525E+05
 4  1   1 -0.57407106E+03  0.29800195E+00 -0.57436906E+03 -0.61994680E+03 -0.19560392E-04
 4  1   2 -0.63496028E+02 -0.16450878E+00 -0.63331519E+02 -0.27010729E+03 -0.87150388E-02
 4  1   3 -0.14240633E+00 -0.46235109E-02 -0.13778282E+00 -0.91698573E+01  0.11033157E-02
 4  1   4 -0.91446013E-02  0.11336522E-02 -0.10278253E-01 -0.14889148E+01  0.17371492E-02
 4  1   5 -0.61411996E-04 -0.34079974E-04 -0.27332022E-04 -0.18293157E+00 -0.14470269E-03
 4  1   6 -0.74442823E-07 -0.29319551E-05  0.28575122E-05 -0.63856627E-02  0.29966982E-06
