# Outer iteration , resolution , Inner iteration , J=Jb+Jo , Jb , Jo, sqrt(rho), beta
 1  3   0  0.15837714E+06  0.00000000E+00  0.15837714E+06  0.56617017E+05  0.56617017E+05
 1  3   1  0.68526821E+03  0.15515102E+02  0.66975311E+03  0.33894852E+04  0.35840456E-02
 1  3   2  0.16966480E+02  0.15724639E+02  0.12418408E+01  0.15884104E+03  0.21961295E-02
 2  2   0  0.17723990E+06  0.15724639E+02  0.17722417E+06  0.54910058E+05  0.54910058E+05
 2  2   1  0.83016253E+04  0.34687312E+02  0.82669380E+04  0.10976178E+05  0.39957512E-01
 2  2   2  0.89337866E+02  0.37704018E+02  0.51633848E+02  0.84602121E+03  0.59410097E-02
 3  1   0  0.13534630E+06  0.37704018E+02  0.13530860E+06  0.47431913E+05  0.47431913E+05
 3  1   1  0.10118319E+05  0.51552536E+02  0.10066766E+05  0.10503267E+05  0.49035150E-01
 3  1   2  0.20247821E+03  0.55617303E+02  0.14686091E+03  0.15050081E+04  0.20531889E-01
 4  1   0  0.20247821E+03  0.55617303E+02  0.14686091E+03  0.15050081E+04  0.15050081E+04
 4  1   1  0.57643952E+02  0.55743326E+02  0.19006260E+01  0.18829560E+03  0.15653183E-01
 4  1   2  0.55756534E+02  0.55747406E+02  0.91280873E-02  0.81729061E+01  0.18839642E-02
