# Outer iteration , resolution , Inner iteration , delta_J , delta_Jb , delta_Jo, sqrt(rho), beta
 1  3   0  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.72759576E-11  0.72759576E-11
 1  3   1  0.68212103E-12  0.23092639E-13  0.68212103E-12  0.45474735E-12  0.86736174E-18
 1  3   2  0.46185278E-13 -0.71054274E-14  0.51070259E-13 -0.51159077E-12 -0.15612511E-16
 1  3   3  0.88817842E-14 -0.35527137E-14  0.11841873E-13 -0.31974423E-13 -0.26427428E-17
 1  3   4  0.00000000E+00 -0.35527137E-14  0.35613873E-14 -0.23680710E-13 -0.40753804E-15
 1  3   5  0.71054274E-14  0.88817842E-14 -0.97448091E-15 -0.26554502E-12 -0.43522643E-12
 1  3   6  0.71054274E-14  0.28421709E-13 -0.22808361E-13 -0.96488461E-13 -0.15935805E-10
 1  3   7  0.71054274E-14 -0.17763568E-14  0.92131164E-14  0.20990095E-12  0.33063334E-08
 1  3   8  0.35527137E-14 -0.35527137E-14  0.71366524E-14  0.41358233E-12  0.51438499E-06
 2  2   0  0.32136657E+02  0.16437871E-02  0.32135013E+02  0.34913775E+01  0.34913775E+01
 2  2   1 -0.18049082E+01  0.86119924E-02 -0.18135202E+01  0.27152032E+01  0.16683337E-04
 2  2   2 -0.33927230E+01  0.73186595E-02 -0.34000416E+01 -0.27661321E+01 -0.22311212E-03
 2  2   3 -0.48355740E+00  0.26218377E-02 -0.48617924E+00 -0.26170988E+01 -0.26220053E-03
 2  2   4  0.51865417E-02  0.13923407E-02  0.37942010E-02 -0.11796934E+00  0.23872832E-03
 2  2   5  0.33894413E-02  0.12831458E-02  0.21062955E-02  0.16734674E+00  0.40441455E-03
 2  2   6  0.14135682E-02  0.12682074E-02  0.14536082E-03  0.24985288E-01 -0.31154691E-03
 2  2   7  0.12677264E-02  0.12706694E-02 -0.29430088E-05  0.44392466E-02  0.12913737E-04
 2  2   8  0.12671107E-02  0.12705002E-02 -0.33895726E-05  0.17122530E-02  0.91414817E-04
 3  1   0  0.46287527E+01 -0.99002245E-03  0.46297427E+01  0.14092779E+02  0.14092779E+02
 3  1   1 -0.21134784E+02 -0.61877051E-02 -0.21128596E+02 -0.12764718E+02 -0.22613272E-03
 3  1   2  0.89818075E+00 -0.16763018E-01  0.91494376E+00  0.54777559E+01  0.13860077E-03
 3  1   3 -0.14018346E+00 -0.15996113E-01 -0.12418735E+00 -0.33673689E+01 -0.36182804E-03
 3  1   4 -0.43952049E-01 -0.16128279E-01 -0.27823770E-01 -0.31266772E+01 -0.11298512E-01
 3  1   5 -0.17096211E-01 -0.16189492E-01 -0.90671900E-03 -0.48783729E+00  0.99669592E-03
 3  1   6 -0.16239745E-01 -0.16194797E-01 -0.44947375E-04 -0.85841536E-01  0.47892784E-02
 3  1   7 -0.16201489E-01 -0.16196668E-01 -0.48206349E-05  0.13839980E-01  0.11465827E-02
 3  1   8 -0.16202874E-01 -0.16198423E-01 -0.44508136E-05  0.54163929E-01  0.12874997E+00
 4  1   0 -0.16202874E-01 -0.16198423E-01 -0.44508136E-05  0.54163929E-01  0.54163929E-01
 4  1   1 -0.16204781E-01 -0.16200555E-01 -0.42267829E-05 -0.24531714E-01 -0.42651236E+00
 4  1   2 -0.16204286E-01 -0.16199501E-01 -0.47856392E-05 -0.10160228E-01 -0.20796440E-01
 4  1   3 -0.16204260E-01 -0.16199440E-01 -0.48194402E-05  0.41195897E-03  0.29399711E-01
 4  1   4 -0.16204410E-01 -0.16199738E-01 -0.46727487E-05  0.27098846E-01  0.12933660E+03
 4  1   5 -0.16205825E-01 -0.16202553E-01 -0.32718700E-05  0.74865530E-01  0.95405459E-01
 4  1   6 -0.16207047E-01 -0.16202221E-01 -0.48257330E-05 -0.56853949E-02 -0.31140818E-01
 4  1   7 -0.16207038E-01 -0.16202221E-01 -0.48171612E-05 -0.18877407E-02 -0.48109599E-02
 4  1   8 -0.16207037E-01 -0.16202220E-01 -0.48164022E-05 -0.12890232E-04  0.53186206E-05
