# Outer iteration , resolution , Inner iteration , delta_J , delta_Jb , delta_Jo, sqrt(rho), beta
 1  3   0  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.72759576E-11  0.72759576E-11
 1  3   1  0.68212103E-12  0.23092639E-13  0.68212103E-12  0.45474735E-12  0.86736174E-18
 1  3   2  0.46185278E-13 -0.71054274E-14  0.51070259E-13 -0.51159077E-12 -0.15612511E-16
 1  3   3  0.88817842E-14 -0.35527137E-14  0.11841873E-13 -0.31974423E-13 -0.26427428E-17
 1  3   4  0.00000000E+00 -0.35527137E-14  0.35613873E-14 -0.23680710E-13 -0.40753804E-15
 1  3   5  0.71054274E-14  0.88817842E-14 -0.97448091E-15 -0.26554502E-12 -0.43522643E-12
 1  3   6  0.71054274E-14  0.28421709E-13 -0.22808361E-13 -0.96488461E-13 -0.15935805E-10
 2  2   0  0.32136657E+02  0.16437871E-02  0.32135013E+02  0.28215102E+01  0.28215102E+01
 2  2   1  0.99052607E+00  0.77282515E-02  0.98279782E+00  0.39181734E+01  0.29477335E-04
 2  2   2 -0.17394797E+01  0.63893858E-02 -0.17458691E+01 -0.31503759E+01 -0.16719056E-03
 2  2   3 -0.16911382E+00  0.34299169E-02 -0.17254374E+00 -0.10482760E+01 -0.33168772E-04
 2  2   4  0.27420463E-02  0.29057283E-02 -0.16368198E-03  0.34920191E-01  0.10720110E-03
 2  2   5  0.18722549E-02  0.29040408E-02 -0.10317859E-02 -0.18496080E+00 -0.22019955E-03
 2  2   6  0.28627145E-02  0.29063550E-02 -0.43640415E-04 -0.78369644E-01 -0.51268552E-03
 3  1   0  0.43903582E+01  0.60887212E-03  0.43897494E+01 -0.19902381E+02 -0.19902381E+02
 3  1   1  0.18383980E+02  0.74162531E-02  0.18376564E+02  0.20688433E+02  0.25591269E-03
 3  1   2  0.32580000E+01  0.13158154E-01  0.32448419E+01 -0.20793141E+00 -0.22767716E-03
 3  1   3  0.47306888E+00  0.15720547E-01  0.45734833E+00  0.80965136E+01  0.69451383E-03
 3  1   4  0.98948450E-01  0.16157614E-01  0.82790836E-01  0.33728180E+01 -0.29326554E-02
 3  1   5  0.18309171E-01  0.16347798E-01  0.19613723E-02  0.99236613E+00  0.10331646E-02
 3  1   6  0.16361045E-01  0.16353480E-01  0.75647804E-05 -0.21597432E-01 -0.50490451E-02
 4  1   0  0.16361045E-01  0.16353480E-01  0.75647803E-05 -0.21597432E-01 -0.21597432E-01
 4  1   1  0.16358244E-01  0.16353050E-01  0.51937242E-05  0.15530661E-01  0.10864684E-02
 4  1   2  0.16356976E-01  0.16351789E-01  0.51873342E-05  0.25883559E-01  0.51558641E-01
 4  1   3  0.15654170E-01  0.14978251E-01  0.67591930E-03  0.86741160E+00  0.57733854E+02
 4  1   4  0.11516890E-01  0.81038156E-02  0.34130746E-02  0.20704187E+01 -0.26531744E+00
 4  1   5  0.87016050E-02  0.86963032E-02  0.53018902E-05  0.73361510E-02 -0.84873901E-04
 4  1   6  0.87012898E-02  0.86960257E-02  0.52640763E-05  0.11184355E-01  0.37863664E-01
