# Outer iteration , resolution , Inner iteration , J=Jb+Jo , Jb , Jo, sqrt(rho), beta
 1  3   0  0.15837714E+06  0.00000000E+00  0.15837714E+06  0.56617017E+05  0.56617017E+05
 1  3   1  0.68526821E+03  0.15515102E+02  0.66975311E+03  0.33894852E+04  0.35840456E-02
 1  3   2  0.16966480E+02  0.15724639E+02  0.12418408E+01  0.15884104E+03  0.21961295E-02
 2  2   0  0.17720779E+06  0.15723006E+02  0.17719207E+06  0.54883625E+05  0.54883625E+05
 2  2   1  0.83890141E+04  0.34641905E+02  0.83543722E+04  0.11003843E+05  0.40197888E-01
 2  2   2  0.10125081E+03  0.37677979E+02  0.63572829E+02  0.93073877E+03  0.71542943E-02
 3  1   0  0.13524672E+06  0.37678919E+02  0.13520904E+06  0.47486441E+05  0.47486441E+05
 3  1   1  0.10007486E+05  0.51589861E+02  0.99558966E+04  0.10417155E+05  0.48123702E-01
 3  1   2  0.21335132E+03  0.55618160E+02  0.15773316E+03  0.15571741E+04  0.22344778E-01
 4  1   0  0.21335132E+03  0.55618160E+02  0.15773316E+03  0.15571741E+04  0.15571741E+04
 4  1   1  0.59986297E+02  0.55637533E+02  0.43487640E+01  0.18163209E+03  0.13605386E-01
 4  1   2  0.58241930E+02  0.55638168E+02  0.26037623E+01  0.10107734E+02  0.30968659E-02
